document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
294,9,10,mutual,Link,Link,"Gacal said the meeting was ""an opportunity to advance our mutual security interests and manifests both Armed Forces' commitment to the alliance even in the midst of challenges brought by the pandemic.""","“This occasion is an opportunity to advance our mutual security interests and manifests both our Armed Forces’ commitment to the alliance even in the midst of challenges brought by the pandemic,” he added.",True,True
294,9,11,random,Link,Link,"Gacal said the meeting was ""an opportunity to advance our mutual security interests and manifests both Armed Forces' commitment to the alliance even in the midst of challenges brought by the pandemic.""","In August 2018, Aquilino visited the Philippines as Commander U.S. Navy Pacific Fleet and discussed opportunities to increase military cooperation with Lorenzana and other Philippine defense officials.",True,True
294,10,4,random,No Link,No Link,The trip marks Aquilino's first visit to the Philippines as commander of the US Indo-Pacific Command.,"“Both of our nations have made it clear that we are committed to the Alliance, and that we remain prepared to fight alongside and defend each other using all of our capabilities to preserve the region’s peace and stability,” he added.",True,False
294,10,5,mutual,Link,Link,The trip marks Aquilino's first visit to the Philippines as commander of the US Indo-Pacific Command.,"According to the AFP, this is Aquilino’s first visit to the Philippines as the commander US Indo-Pacific Command.",True,True
294,11,6,random,No Link,No Link,"He previously visited the Philippines as Commander of the US Navy Pacific Fleet in August 2018, meeting with Lorenzana and other Philippine defense officials to discuss opportunities to enhance military cooperation.","During his visit, he met with Foreign Affairs Secretary Teodoro Locsin Jr., Defense Secretary Delfin Lorenzana, and AFP Inspector General Lieutenant General Franco Nemesio Gacal.",True,False
294,11,11,mutual,Link,Link,"He previously visited the Philippines as Commander of the US Navy Pacific Fleet in August 2018, meeting with Lorenzana and other Philippine defense officials to discuss opportunities to enhance military cooperation.","In August 2018, Aquilino visited the Philippines as Commander U.S. Navy Pacific Fleet and discussed opportunities to increase military cooperation with Lorenzana and other Philippine defense officials.",True,True
333,1,1,mutual,Link,No Link,"Qatar has appointed 28 new members to one of its most important consultative bodies, including four women, a royal decree announced.","Doha (AFP) - Qatar has appointed women to one of its most important consultative bodies, the Shura Council, for the first time in the country's history, according to a royal decree announced Thursday.",False,False
333,1,3,mutual,Link,No Link,"Qatar has appointed 28 new members to one of its most important consultative bodies, including four women, a royal decree announced.","""Qatar's Emir Sheikh Tamim bin Hamad al-Thani issued an emiri decree renewing the membership of some Shura Council members and appointing 28 new members to include women for the first time in the history of the... council,"" said a statement on the Qatar News Agency.",False,False
333,1,11,random,Link,No Link,"Qatar has appointed 28 new members to one of its most important consultative bodies, including four women, a royal decree announced.",She was also appointed to Volkswagen's advisory board after Qatar's investment in the German carmaker.,False,False
333,2,0,random,Link,Link,"The women will sit on the 45-strong Shura Council, which is responsible for discussing draft laws, general government policy and the state’s draft budget, state media said on Thursday.",Qatar appoints women to Shura Council for first time,True,True
333,2,2,mutual,Link,Link,"The women will sit on the 45-strong Shura Council, which is responsible for discussing draft laws, general government policy and the state’s draft budget, state media said on Thursday.","Four woman will sit on the 45-strong council, which is responsible for discussing draft laws approved by the cabinet, general government policy and the state's draft budget, state media said.",True,True
333,3,1,mutual,Link,Link,"“Qatar’s Emir Sheikh Tamim bin Hamad Al Thani issued an emiri decree renewing the membership of some Shura Council members and appointing 28 new members to include women for the first time in the history of the … council,” Qatar News Agency reported, citing a statement.","Doha (AFP) - Qatar has appointed women to one of its most important consultative bodies, the Shura Council, for the first time in the country's history, according to a royal decree announced Thursday.",True,True
333,3,3,mutual,Link,Link,"“Qatar’s Emir Sheikh Tamim bin Hamad Al Thani issued an emiri decree renewing the membership of some Shura Council members and appointing 28 new members to include women for the first time in the history of the … council,” Qatar News Agency reported, citing a statement.","""Qatar's Emir Sheikh Tamim bin Hamad al-Thani issued an emiri decree renewing the membership of some Shura Council members and appointing 28 new members to include women for the first time in the history of the... council,"" said a statement on the Qatar News Agency.",True,True
333,3,13,random,No Link,No Link,"“Qatar’s Emir Sheikh Tamim bin Hamad Al Thani issued an emiri decree renewing the membership of some Shura Council members and appointing 28 new members to include women for the first time in the history of the … council,” Qatar News Agency reported, citing a statement.",It has been suggested that elections will now take place in 2019 but this has not been confirmed.,True,False
333,4,1,random,Link,Link,"The women appointed are Hind Abdul Rahman al-Muftah, Hessa Sultan al-Jaber, Reem al-Mansoori and Aisha Yousef al-Mannai.","Doha (AFP) - Qatar has appointed women to one of its most important consultative bodies, the Shura Council, for the first time in the country's history, according to a royal decree announced Thursday.",True,True
333,4,4,mutual,Link,Link,"The women appointed are Hind Abdul Rahman al-Muftah, Hessa Sultan al-Jaber, Reem al-Mansoori and Aisha Yousef al-Mannai.","The women appointed were named as Hessa al-Jaber, Aisha Yousef al-Mannai, Hind Abdul Rahman al-Muftah and Reem al-Mansoori.",True,True
333,5,2,random,Link,No Link,"The announcement comes as Qatar continues to deal with a five-month long diplomatic crisis in the Gulf, which has seen the country politically and economically blockaded by neighbouring countries – Saudi Arabia, United Arab Emirates (UAE), Bahrain and Egypt.","Four woman will sit on the 45-strong council, which is responsible for discussing draft laws approved by the cabinet, general government policy and the state's draft budget, state media said.",False,False
333,5,5,mutual,Link,Link,"The announcement comes as Qatar continues to deal with a five-month long diplomatic crisis in the Gulf, which has seen the country politically and economically blockaded by neighbouring countries – Saudi Arabia, United Arab Emirates (UAE), Bahrain and Egypt.","The announcement comes as Qatar continues to deal with the impact of the worst and most bitter diplomatic crisis in the Gulf for years, which has seen the emirate politically and economically blockaded by neighbouring countries.",True,True
333,5,6,mutual,Link,Link,"The announcement comes as Qatar continues to deal with a five-month long diplomatic crisis in the Gulf, which has seen the country politically and economically blockaded by neighbouring countries – Saudi Arabia, United Arab Emirates (UAE), Bahrain and Egypt.","Qatar has attacked the five-month long blockade as being a ""humanitarian"" issue and, accordingly, Thursday's announcement may have been prompted by the dispute.",True,True
333,6,7,mutual,Link,Link,"Since the crisis began, Doha has made several notable social policy changes, including changes to its residency laws and labour laws to protect the two million-plus migrant workers in Qatar.","Since the crisis began, Doha has made several notable social policy concessions.",True,True
333,6,8,mutual,Link,Link,"Since the crisis began, Doha has made several notable social policy changes, including changes to its residency laws and labour laws to protect the two million-plus migrant workers in Qatar.","These include proposed changes to its strict residency laws and agreeing to demands from human rights campaigners to overhaul its treatment of the two million-plus migrant workers in Qatar, readying the country for football World Cup in 2022.",True,True
333,6,10,random,No Link,No Link,"Since the crisis began, Doha has made several notable social policy changes, including changes to its residency laws and labour laws to protect the two million-plus migrant workers in Qatar.","Previously, Jaber became only the third woman appointed to the cabinet, when she was selected as communications minister in 2013.",True,False
333,7,0,random,Link,No Link,"The four newly elected women are not the first to enter politics in Qatar; in 2015, two women were voted on to the country’s only directly elected body, the 29-strong central municipal council.",Qatar appoints women to Shura Council for first time,False,False
333,7,1,retriever,Link,No Link,"The four newly elected women are not the first to enter politics in Qatar; in 2015, two women were voted on to the country’s only directly elected body, the 29-strong central municipal council.","Doha (AFP) - Qatar has appointed women to one of its most important consultative bodies, the Shura Council, for the first time in the country's history, according to a royal decree announced Thursday.",False,False
333,7,9,mutual,Link,Link,"The four newly elected women are not the first to enter politics in Qatar; in 2015, two women were voted on to the country’s only directly elected body, the 29-strong central municipal council.","In 2015, two women were voted on to the country's only directly elected body, the 29-strong central municipal council.",True,True
333,7,10,llm,Link,No Link,"The four newly elected women are not the first to enter politics in Qatar; in 2015, two women were voted on to the country’s only directly elected body, the 29-strong central municipal council.","Previously, Jaber became only the third woman appointed to the cabinet, when she was selected as communications minister in 2013.",False,False
333,8,2,random,Link,No Link,"Previously, Jaber became only the third woman appointed to the cabinet, when she was selected as communications minister in 2013.","Four woman will sit on the 45-strong council, which is responsible for discussing draft laws approved by the cabinet, general government policy and the state's draft budget, state media said.",False,False
333,8,10,mutual,Link,Link,"Previously, Jaber became only the third woman appointed to the cabinet, when she was selected as communications minister in 2013.","Previously, Jaber became only the third woman appointed to the cabinet, when she was selected as communications minister in 2013.",True,True
333,9,11,random,No Link,No Link,"Qatar announced it would hold elections to the Shura Council in 2007, but the vote was subsequently postponed.",She was also appointed to Volkswagen's advisory board after Qatar's investment in the German carmaker.,True,False
333,9,12,mutual,Link,Link,"Qatar announced it would hold elections to the Shura Council in 2007, but the vote was subsequently postponed.","Qatar announced it would hold elections to the Shura Council in 2007, but the vote was subsequently postponed.",True,True
333,10,5,random,No Link,No Link,A new date for the election has yet to be announced.,"The announcement comes as Qatar continues to deal with the impact of the worst and most bitter diplomatic crisis in the Gulf for years, which has seen the emirate politically and economically blockaded by neighbouring countries.",True,False
333,10,12,mutual,Link,Link,A new date for the election has yet to be announced.,"Qatar announced it would hold elections to the Shura Council in 2007, but the vote was subsequently postponed.",True,True
333,10,13,mutual,Link,Link,A new date for the election has yet to be announced.,It has been suggested that elections will now take place in 2019 but this has not been confirmed.,True,True
122,1,0,random,Link,Link,"Italy has won this year's Eurovision Song Contest in Rotterdam, with France coming second and Switzerland third.",Italy wins 65th Eurovision Song Contest as Europe unites on one stage,True,True
122,1,1,mutual,Link,Link,"Italy has won this year's Eurovision Song Contest in Rotterdam, with France coming second and Switzerland third.","Italian EBU Member RAI has won the 65th Eurovision Song Contest with the song ""Zitti e buoni” performed by Måneskin.",True,True
122,1,5,mutual,Link,No Link,"Italy has won this year's Eurovision Song Contest in Rotterdam, with France coming second and Switzerland third.",Switzerland’s Gjon’s Tears with “Tout l’Univers” finished in third place.,False,False
122,2,1,mutual,Link,Link,"Italy's act, rock group Måneskin, had been one of the favourites with their song Zittie e Buoni.","Italian EBU Member RAI has won the 65th Eurovision Song Contest with the song ""Zitti e buoni” performed by Måneskin.",True,True
122,2,4,mutual,Link,No Link,"Italy's act, rock group Måneskin, had been one of the favourites with their song Zittie e Buoni.","Måneskin wrote the winning song which finished the night with 524 points, 25 points ahead of 2nd placed France represented by Barbara Pravi singing “Voila”.",False,False
122,2,19,random,No Link,No Link,"Italy's act, rock group Måneskin, had been one of the favourites with their song Zittie e Buoni.","Over the course of the event over 26.000 tests were conducted for crew, delegations, volunteers and press.",True,False
122,3,18,random,No Link,No Link,They are first group to win the competition since 2006.,"A strict health and safety protocol was in place including mandatory social distancing, mask wearing and regular COVID-19 tests for all attendees.",True,False
122,4,2,mutual,Link,Link,Italy last won in 1990.,It's the 3rd win for Italy who last triumphed in 1990.,True,True
122,4,14,random,Link,No Link,Italy last won in 1990.,“We congratulate Måneskin on their win and superb performance.,False,False
122,5,2,random,No Link,No Link,Last year's contest was cancelled due to the coronavirus pandemic.,It's the 3rd win for Italy who last triumphed in 1990.,True,False
122,5,12,llm,Link,No Link,Last year's contest was cancelled due to the coronavirus pandemic.,"Martin Österdahl, the EBU's Executive Supervisor of the ESC, said: ""We made it our mission to bring back the world’s largest live music event this year despite all the challenges posed by the pandemic, and we couldn’t be happier with, and more grateful for, the incredible work NPO, NOS, AVROTROS have invested over the past 2 years.”",False,False
122,5,17,retriever,Link,No Link,Last year's contest was cancelled due to the coronavirus pandemic.,"Around 6,000 people worked on producing this year's Contest.",False,False
122,6,1,random,No Link,No Link,"It also had impact on this year's event, with Iceland unable to perform live after one of the band tested positive for Covid-19.","Italian EBU Member RAI has won the 65th Eurovision Song Contest with the song ""Zitti e buoni” performed by Måneskin.",True,False
122,6,9,retriever,No Link,No Link,"It also had impact on this year's event, with Iceland unable to perform live after one of the band tested positive for Covid-19.","The 26 finalists performed live in front of an audience of over 3,500 inside the Rotterdam Ahoy, who all had to test negative for COVID-19 in order to attend the show.",True,False
122,6,18,llm,Link,No Link,"It also had impact on this year's event, with Iceland unable to perform live after one of the band tested positive for Covid-19.","A strict health and safety protocol was in place including mandatory social distancing, mask wearing and regular COVID-19 tests for all attendees.",False,False
122,7,12,random,No Link,No Link,"Instead a video recording of their performance was played, with their act Daði og Gagnamagnið coming fourth.","Martin Österdahl, the EBU's Executive Supervisor of the ESC, said: ""We made it our mission to bring back the world’s largest live music event this year despite all the challenges posed by the pandemic, and we couldn’t be happier with, and more grateful for, the incredible work NPO, NOS, AVROTROS have invested over the past 2 years.”",True,False
122,8,8,retriever,Link,No Link,"An audience of 3,500 people cheered them on during the show, which was an official Covid trial event.",An estimated audience of nearly 200 million will have seen this year's Contest which was broadcast live in the 39 participating countries and online on YouTube.,False,False
122,8,9,mutual,Link,No Link,"An audience of 3,500 people cheered them on during the show, which was an official Covid trial event.","The 26 finalists performed live in front of an audience of over 3,500 inside the Rotterdam Ahoy, who all had to test negative for COVID-19 in order to attend the show.",False,False
122,8,14,random,No Link,No Link,"An audience of 3,500 people cheered them on during the show, which was an official Covid trial event.",“We congratulate Måneskin on their win and superb performance.,True,False
122,8,18,llm,Link,Link,"An audience of 3,500 people cheered them on during the show, which was an official Covid trial event.","A strict health and safety protocol was in place including mandatory social distancing, mask wearing and regular COVID-19 tests for all attendees.",True,True
122,9,0,random,No Link,No Link,"It was a disappointing night for the UK, with James Newman's song Embers getting zero points from both the jury and public vote.",Italy wins 65th Eurovision Song Contest as Europe unites on one stage,True,False
122,10,9,random,No Link,No Link,"Spain, Germany and the Netherlands got no points from the public but got a few from the juries which meant the UK was in last place.","The 26 finalists performed live in front of an audience of over 3,500 inside the Rotterdam Ahoy, who all had to test negative for COVID-19 in order to attend the show.",True,False
122,11,18,random,No Link,No Link,"It is the fifth time the UK has come last, and the second time it has received zero points, but James put on a brave face, smiling and cheering as the bad news was delivered.","A strict health and safety protocol was in place including mandatory social distancing, mask wearing and regular COVID-19 tests for all attendees.",True,False
122,12,9,random,No Link,No Link,"Commentator Graham Norton tweeted: ""No matter, we're so proud of @JamesNewmanUK. What a wonderful ambassador for the UK! #Eurovision.""","The 26 finalists performed live in front of an audience of over 3,500 inside the Rotterdam Ahoy, who all had to test negative for COVID-19 in order to attend the show.",True,False
122,13,11,random,No Link,No Link,"Måneskin's Victoria de Angelis said after the show that their win was a boost for her country, which was badly hit by the coronavirus pandemic.",13 nations were knocked out in two Semi-Finals held on 18 and 20 May.,True,False
122,13,14,mutual,Link,No Link,"Måneskin's Victoria de Angelis said after the show that their win was a boost for her country, which was badly hit by the coronavirus pandemic.",“We congratulate Måneskin on their win and superb performance.,False,False
122,14,7,random,No Link,No Link,"""This is a message of hope after this hard year we've been through,"" she said.","This was followed by an exciting, tense sequence where viewers’ televotes for each competing country were combined and added to the scoreboard resulting in a thrilling finale that saw Italy leap to the top.",True,False
122,15,21,random,No Link,No Link,"Her bandmate David said: ""That prize shows that this is not (a) cheesy event. This is a musical event.""",Around 450 journalists were also in the host city Rotterdam to cover the event with a further 800 covering the event from their own countries thanks to a brand-new Online Press Centre.,True,False
122,16,21,random,No Link,No Link,"As the group collected their glass microphone trophy David shouted: ""Rock and roll never dies"".",Around 450 journalists were also in the host city Rotterdam to cover the event with a further 800 covering the event from their own countries thanks to a brand-new Online Press Centre.,True,False
122,17,17,random,No Link,No Link,"Rapper Flo Rida was featured in San Marino's entry Senhit, which came 22nd.","Around 6,000 people worked on producing this year's Contest.",True,False
362,1,1,mutual,Link,No Link,"MALE, Maldives: The Maldives government Tuesday bowed to mounting international pressure and lifted a state of emergency imposed last week after an alleged plot to blow up the president onboard his speedboat.","The president of the Maldives on Tuesday revoked a state of emergency after less than a week, following widespread international condemnation and concerns about its impact on the country’s crucial tourism industry, the government said.",False,False
362,1,2,mutual,Link,Link,"MALE, Maldives: The Maldives government Tuesday bowed to mounting international pressure and lifted a state of emergency imposed last week after an alleged plot to blow up the president onboard his speedboat.","President Yameen Abdul Gayoom declared the state of emergency last Wednesday, citing a security threat following a September blast on his speedboat and the subsequent recovery of weapons and a homemade bomb near his official residence.",True,True
362,1,12,random,No Link,No Link,"MALE, Maldives: The Maldives government Tuesday bowed to mounting international pressure and lifted a state of emergency imposed last week after an alleged plot to blow up the president onboard his speedboat.","It is not clear how much of an impact the state of emergency has had on the tourism industry in the Maldives, which is best known for its luxury tourist resorts.",True,False
362,2,2,retriever,No Link,No Link,The government said it had decided to end the week-long emergency after the Indian Ocean archipelago’s security forces advised President Abdulla Yameen that “the overall security situation in the country has improved.”,"President Yameen Abdul Gayoom declared the state of emergency last Wednesday, citing a security threat following a September blast on his speedboat and the subsequent recovery of weapons and a homemade bomb near his official residence.",True,False
362,2,8,llm,Link,No Link,The government said it had decided to end the week-long emergency after the Indian Ocean archipelago’s security forces advised President Abdulla Yameen that “the overall security situation in the country has improved.”,The foreign ministry issued a statement on Tuesday saying the government had lifted the state of emergency “with immediate effect”.,False,False
362,2,11,random,No Link,No Link,The government said it had decided to end the week-long emergency after the Indian Ocean archipelago’s security forces advised President Abdulla Yameen that “the overall security situation in the country has improved.”,He also said Gayoom had heeded international calls for the declaration to be lifted and wanted to reduce any impact the emergency may have had on tourism.,True,False
362,3,1,mutual,Link,Link,"“The Government of the Maldives today has lifted the state of emergency in the country with immediate effect,” said a Foreign ministry Statement.","The president of the Maldives on Tuesday revoked a state of emergency after less than a week, following widespread international condemnation and concerns about its impact on the country’s crucial tourism industry, the government said.",True,True
362,3,2,random,No Link,No Link,"“The Government of the Maldives today has lifted the state of emergency in the country with immediate effect,” said a Foreign ministry Statement.","President Yameen Abdul Gayoom declared the state of emergency last Wednesday, citing a security threat following a September blast on his speedboat and the subsequent recovery of weapons and a homemade bomb near his official residence.",True,False
362,3,8,mutual,Link,Link,"“The Government of the Maldives today has lifted the state of emergency in the country with immediate effect,” said a Foreign ministry Statement.",The foreign ministry issued a statement on Tuesday saying the government had lifted the state of emergency “with immediate effect”.,True,True
362,4,0,random,Link,Link,"“With the lifting of the state of emergency, all fundamental rights that were suspended, have been restored.”",Maldives revokes state of emergency amid global outcry and tourism worries,True,True
362,4,9,mutual,Link,Link,"“With the lifting of the state of emergency, all fundamental rights that were suspended, have been restored.”","“With the lifting of the state of emergency, all fundamental rights that were suspended have been restored,” the statement said.",True,True
362,5,2,mutual,Link,Link,Yameen imposed the state of emergency last Wednesday in a move that gave wider powers to police and armed forces to arrest and suspending freedom of assembly and movement.,"President Yameen Abdul Gayoom declared the state of emergency last Wednesday, citing a security threat following a September blast on his speedboat and the subsequent recovery of weapons and a homemade bomb near his official residence.",True,True
362,5,4,llm,Link,Link,Yameen imposed the state of emergency last Wednesday in a move that gave wider powers to police and armed forces to arrest and suspending freedom of assembly and movement.,"Under the emergency regulations, police were allowed to enter and search homes without a warrant, and the rights to assemble peacefully and travel between the many islands of the archipelago nation were suspended.",True,True
362,5,8,retriever,Link,No Link,Yameen imposed the state of emergency last Wednesday in a move that gave wider powers to police and armed forces to arrest and suspending freedom of assembly and movement.,The foreign ministry issued a statement on Tuesday saying the government had lifted the state of emergency “with immediate effect”.,False,False
362,5,17,random,Link,No Link,Yameen imposed the state of emergency last Wednesday in a move that gave wider powers to police and armed forces to arrest and suspending freedom of assembly and movement.,"Washington had been critical of its imposition, and has called for an end to politically motivated prosecutions and detentions.",False,False
362,6,1,retriever,Link,Link,"The former colonial power Britain as well as the United States, the European Union and neighboring Sri Lanka had called for an immediate end to the emergency which was seen as a tool to suppress dissent.","The president of the Maldives on Tuesday revoked a state of emergency after less than a week, following widespread international condemnation and concerns about its impact on the country’s crucial tourism industry, the government said.",True,True
362,6,5,random,No Link,No Link,"The former colonial power Britain as well as the United States, the European Union and neighboring Sri Lanka had called for an immediate end to the emergency which was seen as a tool to suppress dissent.",Lawmakers voted vice-president Ahmed Adeeb out of office using the regulations.,True,False
362,6,8,retriever,No Link,No Link,"The former colonial power Britain as well as the United States, the European Union and neighboring Sri Lanka had called for an immediate end to the emergency which was seen as a tool to suppress dissent.",The foreign ministry issued a statement on Tuesday saying the government had lifted the state of emergency “with immediate effect”.,True,False
362,6,11,llm,Link,No Link,"The former colonial power Britain as well as the United States, the European Union and neighboring Sri Lanka had called for an immediate end to the emergency which was seen as a tool to suppress dissent.",He also said Gayoom had heeded international calls for the declaration to be lifted and wanted to reduce any impact the emergency may have had on tourism.,False,False
362,6,17,llm,Link,Link,"The former colonial power Britain as well as the United States, the European Union and neighboring Sri Lanka had called for an immediate end to the emergency which was seen as a tool to suppress dissent.","Washington had been critical of its imposition, and has called for an end to politically motivated prosecutions and detentions.",True,True
362,7,13,mutual,Link,Link,"The main opposition Maldivian Democratic Party (MDP) welcomed the end of emergency rule, saying the decision to invoke the emergency was designed to give the government legal cover to crack down on its opponents and impeach his own estranged Vice President Ahmed Adeeb.","The main opposition Maldivian Democratic party welcomed Tuesday’s move, but said declaring the state of emergency in the first place was political, designed to stop a rally planned for last Friday demanding the release of the party’s leader, former president Mohamed Nasheed.",True,True
362,7,18,random,No Link,No Link,"The main opposition Maldivian Democratic Party (MDP) welcomed the end of emergency rule, saying the decision to invoke the emergency was designed to give the government legal cover to crack down on its opponents and impeach his own estranged Vice President Ahmed Adeeb.",The Maldives has had a difficult transition to democracy since holding its first multiparty election in 2008.,True,False
362,8,1,retriever,No Link,No Link,"The Maldives, a popular destination for honeymooners, has been rocked by political unrest in recent months, which reached new heights last week when Adeeb’s impeachment was fast-tracked using emergency laws.","The president of the Maldives on Tuesday revoked a state of emergency after less than a week, following widespread international condemnation and concerns about its impact on the country’s crucial tourism industry, the government said.",True,False
362,8,5,llm,Link,Link,"The Maldives, a popular destination for honeymooners, has been rocked by political unrest in recent months, which reached new heights last week when Adeeb’s impeachment was fast-tracked using emergency laws.",Lawmakers voted vice-president Ahmed Adeeb out of office using the regulations.,True,True
362,8,7,random,No Link,No Link,"The Maldives, a popular destination for honeymooners, has been rocked by political unrest in recent months, which reached new heights last week when Adeeb’s impeachment was fast-tracked using emergency laws.","Gayoom was not hurt in the 28 September blast aboard his boat, but his wife, an aide and a bodyguard were injured.",True,False
362,8,12,retriever,Link,Link,"The Maldives, a popular destination for honeymooners, has been rocked by political unrest in recent months, which reached new heights last week when Adeeb’s impeachment was fast-tracked using emergency laws.","It is not clear how much of an impact the state of emergency has had on the tourism industry in the Maldives, which is best known for its luxury tourist resorts.",True,True
362,8,13,llm,No Link,No Link,"The Maldives, a popular destination for honeymooners, has been rocked by political unrest in recent months, which reached new heights last week when Adeeb’s impeachment was fast-tracked using emergency laws.","The main opposition Maldivian Democratic party welcomed Tuesday’s move, but said declaring the state of emergency in the first place was political, designed to stop a rally planned for last Friday demanding the release of the party’s leader, former president Mohamed Nasheed.",True,False
362,9,15,mutual,Link,Link,"“Yameen’s increasingly erratic, paranoid and dangerous behavior is damaging the country and proves he is unfit to be president,” the MDP said in a statement.","“Yameen’s increasingly erratic, paranoid and dangerous behavior is damaging the country and proves he is unfit to be president. He has failed and should step down.”",True,True
362,9,16,random,No Link,No Link,"“Yameen’s increasingly erratic, paranoid and dangerous behavior is damaging the country and proves he is unfit to be president,” the MDP said in a statement.",The US State Department on Tuesday also welcomed the lifting of the state of emergency.,True,False
362,10,15,mutual,Link,Link,“He has failed and should step down.”,"“Yameen’s increasingly erratic, paranoid and dangerous behavior is damaging the country and proves he is unfit to be president. He has failed and should step down.”",True,True
362,10,18,random,No Link,No Link,“He has failed and should step down.”,The Maldives has had a difficult transition to democracy since holding its first multiparty election in 2008.,True,False
362,11,2,mutual,Link,Link,"Adeeb, whose predecessor was also impeached in July, has been accused of high treason over an explosion on the presidential speedboat in September that left Yameen unhurt but injured his wife and one of his bodyguards.","President Yameen Abdul Gayoom declared the state of emergency last Wednesday, citing a security threat following a September blast on his speedboat and the subsequent recovery of weapons and a homemade bomb near his official residence.",True,True
362,11,6,mutual,Link,Link,"Adeeb, whose predecessor was also impeached in July, has been accused of high treason over an explosion on the presidential speedboat in September that left Yameen unhurt but injured his wife and one of his bodyguards.","Authorities suspect that Adeeb was behind the alleged attempts on Gayoom’s life, and he has been arrested and detained.",True,True
362,11,12,random,No Link,No Link,"Adeeb, whose predecessor was also impeached in July, has been accused of high treason over an explosion on the presidential speedboat in September that left Yameen unhurt but injured his wife and one of his bodyguards.","It is not clear how much of an impact the state of emergency has had on the tourism industry in the Maldives, which is best known for its luxury tourist resorts.",True,False
362,12,1,random,No Link,No Link,"Yameen had insisted that it was necessary to use draconian powers to deal with at least three attempts to kill him and the stability of the nation of 340,000 Sunni Muslims living in a cluster of 1,192 tiny coral islands across the equator in the Indian Ocean.","The president of the Maldives on Tuesday revoked a state of emergency after less than a week, following widespread international condemnation and concerns about its impact on the country’s crucial tourism industry, the government said.",True,False
362,12,2,mutual,Link,No Link,"Yameen had insisted that it was necessary to use draconian powers to deal with at least three attempts to kill him and the stability of the nation of 340,000 Sunni Muslims living in a cluster of 1,192 tiny coral islands across the equator in the Indian Ocean.","President Yameen Abdul Gayoom declared the state of emergency last Wednesday, citing a security threat following a September blast on his speedboat and the subsequent recovery of weapons and a homemade bomb near his official residence.",False,False
362,12,6,llm,Link,No Link,"Yameen had insisted that it was necessary to use draconian powers to deal with at least three attempts to kill him and the stability of the nation of 340,000 Sunni Muslims living in a cluster of 1,192 tiny coral islands across the equator in the Indian Ocean.","Authorities suspect that Adeeb was behind the alleged attempts on Gayoom’s life, and he has been arrested and detained.",False,False
362,12,14,retriever,Link,No Link,"Yameen had insisted that it was necessary to use draconian powers to deal with at least three attempts to kill him and the stability of the nation of 340,000 Sunni Muslims living in a cluster of 1,192 tiny coral islands across the equator in the Indian Ocean.","“It appears that Yameen is willing to make up threats about the nation’s security in order to settle political scores,” the party said in a statement, referring to the president.",False,False
89,1,2,mutual,Link,Link,"NEW YORK (Reuters) - Barack Obama will be “nerd-in-chief” when he takes office as U.S. president this month, according to Marvel Comics, which is putting him on the cover of its next “Spider-Man” comic.","On Jan. 14, Marvel Comics is releasing a special issue of Amazing Spider-Man #583 with Obama depicted on the cover.",True,True
89,1,4,mutual,Link,Link,"NEW YORK (Reuters) - Barack Obama will be “nerd-in-chief” when he takes office as U.S. president this month, according to Marvel Comics, which is putting him on the cover of its next “Spider-Man” comic.","""It was a natural after we learned the new president is a Spider-Man fan,"" says Marvel editor in chief Joe Quesada about reports that Obama once collected Spider-Man comics.",True,True
89,1,16,random,No Link,No Link,"NEW YORK (Reuters) - Barack Obama will be “nerd-in-chief” when he takes office as U.S. president this month, according to Marvel Comics, which is putting him on the cover of its next “Spider-Man” comic.",That issue appeared a week after Kennedy was assassinated.,True,False
89,2,2,retriever,Link,Link,The special edition of the weekly Spider-Man comic features a six-page story about the superhero saving the day when an imposter tries to take Obama’s place as president.,"On Jan. 14, Marvel Comics is releasing a special issue of Amazing Spider-Man #583 with Obama depicted on the cover.",True,True
89,2,8,llm,Link,Link,The special edition of the weekly Spider-Man comic features a six-page story about the superhero saving the day when an imposter tries to take Obama’s place as president.,"In the story by Zeb Wells, Todd Nauck and Frank D'Armata, Spider-Man stops the Chameleon from spoiling Obama's swearing-in.",True,True
89,2,22,random,No Link,No Link,The special edition of the weekly Spider-Man comic features a six-page story about the superhero saving the day when an imposter tries to take Obama’s place as president.,"Says Quesada: ""If McCain was a Spider-Man fan, I'm sure he would.""",True,False
89,3,2,llm,Link,Link,It is due to hit newsstands next Wednesday.,"On Jan. 14, Marvel Comics is releasing a special issue of Amazing Spider-Man #583 with Obama depicted on the cover.",True,True
89,3,10,mutual,Link,No Link,It is due to hit newsstands next Wednesday.,"The issue, selling for $3.99 at comic-book specialty shops (find one at comicshoplocator.com), is expected to be an instant sellout, especially because the Obama cover, by Phil Jimenez, is limited to half the run.",False,False
89,3,16,retriever,No Link,No Link,It is due to hit newsstands next Wednesday.,That issue appeared a week after Kennedy was assassinated.,True,False
89,3,22,random,No Link,No Link,It is due to hit newsstands next Wednesday.,"Says Quesada: ""If McCain was a Spider-Man fan, I'm sure he would.""",True,False
89,4,3,retriever,No Link,No Link,Marvel editor in chief Joe Quesada said the idea for the “Spidey meets the President!” edition came from a statement from Obama’s campaign listing 10 little known facts about the Democrat who will be America’s first black president.,Inside are five pages of the two teaming up and even a fist-bump between Spidey and the new president.,True,False
